t,x,y,z,vx,vy,vz
3.671,3.88,0.5,-0.0,0.3,0.0,0.0
3.681,3.88,0.5,-0.0,0.3,0.0,0.0
3.691,3.88,0.5,-0.0,0.3,0.0,0.0
3.701,3.89,0.51,-0.0,0.3,0.0,0.0
3.711,3.89,0.51,-0.0,0.3,0.0,0.0
3.721,3.89,0.51,-0.0,0.3,0.0,0.0
3.731,3.89,0.51,-0.0,0.3,0.0,0.0
3.741,3.89,0.52,-0.0,0.3,0.0,0.0
3.751,3.89,0.52,-0.0,0.3,0.0,0.0
3.761,3.9,0.52,-0.0,0.3,0.0,0.0
3.771,3.9,0.52,-0.0,0.3,0.0,0.0
3.781,3.9,0.53,-0.0,0.3,0.0,0.0
3.791,3.9,0.53,-0.0,0.3,0.0,0.0
3.801,3.9,0.53,-0.0,0.3,0.0,0.0
3.811,3.9,0.53,-0.0,0.3,0.0,0.0
3.821,3.9,0.54,-0.0,0.3,0.0,0.0
3.831,3.91,0.54,-0.0,0.3,0.0,0.0
3.841,3.91,0.54,-0.0,0.3,0.0,0.0
3.851,3.91,0.55,-0.0,0.3,0.0,0.0
3.861,3.91,0.55,-0.0,0.3,0.0,0.0
3.871,3.91,0.55,-0.0,0.3,0.0,0.0
3.881,3.91,0.55,-0.0,0.3,0.0,0.0
3.891,3.91,0.56,-0.0,0.3,0.0,0.0
3.901,3.92,0.56,-0.0,0.3,0.0,0.0
3.911,3.92,0.56,-0.0,0.3,0.0,0.0
3.921,3.92,0.56,-0.0,0.3,0.0,0.0
3.931,3.92,0.57,-0.0,0.3,0.0,0.0
3.941,3.92,0.57,-0.0,0.3,0.0,0.0
3.951,3.92,0.57,-0.0,0.3,0.0,0.0
3.961,3.92,0.57,-0.0,0.3,0.0,0.0
3.971,3.92,0.58,-0.0,0.3,0.0,0.0
3.982,3.93,0.58,-0.0,0.3,0.0,0.0
3.991,3.93,0.58,-0.0,0.3,0.0,0.0
4.001,3.93,0.59,-0.0,0.3,0.0,0.0
4.011,3.93,0.59,-0.0,0.3,0.0,0.0
4.021,3.93,0.59,-0.0,0.3,0.0,0.0
4.031,3.93,0.59,-0.0,0.3,0.0,0.0
4.041,3.93,0.6,-0.0,0.3,0.0,0.0
4.051,3.93,0.6,-0.0,0.3,0.0,0.0
4.061,3.94,0.6,-0.0,0.3,0.0,0.0
4.071,3.94,0.6,-0.0,0.3,0.0,0.0
4.081,3.94,0.61,-0.0,0.3,0.0,0.0
4.091,3.94,0.61,-0.0,0.3,0.0,0.0
4.101,3.94,0.61,-0.0,0.3,0.0,0.0
4.111,3.94,0.62,-0.0,0.3,0.0,0.0
4.121,3.94,0.62,-0.0,0.3,0.0,0.0
4.131,3.94,0.62,-0.0,0.3,0.0,0.0
4.141,3.95,0.62,-0.0,0.3,0.0,0.0
4.151,3.95,0.63,-0.0,0.3,0.0,0.0
4.161,3.95,0.63,-0.0,0.3,0.0,0.0
4.171,3.95,0.63,-0.0,0.3,0.0,0.0
4.181,3.95,0.63,-0.0,0.3,0.0,0.0
4.191,3.95,0.64,-0.0,0.3,0.0,0.0
4.201,3.95,0.64,-0.0,0.3,0.0,0.0
4.211,3.95,0.64,-0.0,0.3,0.0,0.0
4.221,3.95,0.65,-0.0,0.3,0.0,0.0
4.231,3.96,0.65,-0.0,0.3,0.0,0.0
4.241,3.96,0.65,-0.0,0.3,0.0,0.0
4.251,3.96,0.65,-0.0,0.3,0.0,0.0
4.261,3.96,0.66,-0.0,0.3,0.0,0.0
4.271,3.96,0.66,-0.0,0.3,0.0,0.0
4.281,3.96,0.66,-0.0,0.3,0.0,0.0
4.291,3.96,0.67,-0.0,0.3,0.0,0.0
4.301,3.96,0.67,-0.0,0.3,0.0,0.0
4.311,3.96,0.67,-0.0,0.3,0.0,0.0
4.321,3.97,0.67,-0.0,0.3,0.0,0.0
4.332,3.97,0.68,-0.0,0.3,0.0,0.0
4.342,3.97,0.68,-0.0,0.3,0.0,0.0
4.352,3.97,0.68,-0.0,0.3,0.0,0.0
4.362,3.97,0.69,-0.0,0.3,0.0,0.0
4.369,3.97,0.69,-0.0,0.3,0.0,0.0
4.381,3.97,0.69,-0.0,0.3,0.0,0.0
4.392,3.97,0.69,-0.0,0.3,0.0,0.0
