t,x,y,z,vx,vy,vz
2.151,3.54,0.2,-0.0,0.3,0.0,0.0
2.161,3.54,0.2,-0.0,0.3,0.0,0.0
2.171,3.54,0.21,-0.0,0.3,0.0,0.0
2.181,3.54,0.21,-0.0,0.3,-0.0,0.0
2.191,3.55,0.21,-0.0,0.3,-0.0,0.0
2.201,3.55,0.21,-0.0,0.3,-0.0,0.0
2.211,3.55,0.21,-0.0,0.3,0.0,0.0
2.221,3.55,0.22,-0.0,0.31,0.0,0.0
2.231,3.56,0.22,-0.0,0.31,0.0,0.0
2.241,3.56,0.22,-0.0,0.31,-0.0,0.0
2.251,3.56,0.22,-0.0,0.31,0.0,0.0
2.261,3.56,0.23,-0.0,0.31,0.0,0.0
2.271,3.56,0.23,-0.0,0.3,-0.0,0.0
2.281,3.57,0.23,-0.0,0.3,-0.0,0.0
2.288,3.57,0.23,-0.0,0.3,0.0,0.0
2.301,3.57,0.23,-0.0,0.3,-0.0,0.0
2.311,3.57,0.24,-0.0,0.3,0.0,0.0
2.321,3.57,0.24,-0.0,0.3,0.0,0.0
2.331,3.58,0.24,-0.0,0.3,0.0,0.0
2.341,3.58,0.24,-0.0,0.3,0.0,0.0
2.351,3.58,0.25,-0.0,0.3,0.0,0.0
2.361,3.58,0.25,-0.0,0.3,0.0,0.0
2.371,3.58,0.25,-0.0,0.3,0.0,0.0
2.381,3.59,0.25,-0.0,0.3,0.0,0.0
2.391,3.59,0.25,-0.0,0.3,0.0,0.0
2.401,3.59,0.26,-0.0,0.3,0.0,0.0
2.411,3.59,0.26,-0.0,0.3,0.0,0.0
2.421,3.59,0.26,-0.0,0.3,-0.0,0.0
2.431,3.6,0.26,-0.0,0.3,0.0,0.0
2.441,3.6,0.27,-0.0,0.3,-0.0,0.0
2.451,3.6,0.27,-0.0,0.3,0.0,0.0
2.461,3.6,0.27,-0.0,0.3,0.0,0.0
2.471,3.6,0.27,-0.0,0.3,-0.0,0.0
2.481,3.61,0.27,-0.0,0.3,-0.0,0.0
2.491,3.61,0.28,-0.0,0.3,0.0,0.0
2.501,3.61,0.28,-0.0,0.3,0.0,0.0
2.511,3.61,0.28,-0.0,0.3,0.0,0.0
2.521,3.61,0.28,-0.0,0.3,0.0,0.0
2.531,3.62,0.29,-0.0,0.3,0.0,0.0
2.541,3.62,0.29,-0.0,0.3,0.0,0.0
2.551,3.62,0.29,-0.0,0.3,0.0,0.0
2.561,3.62,0.29,-0.0,0.3,0.0,0.0
2.571,3.62,0.3,-0.0,0.3,0.0,0.0
2.581,3.63,0.3,-0.0,0.3,0.0,0.0
2.592,3.63,0.3,-0.0,0.3,0.0,0.0
2.601,3.63,0.3,-0.0,0.3,0.0,0.0
2.612,3.63,0.3,-0.0,0.3,0.0,0.0
2.622,3.63,0.31,-0.0,0.3,0.0,0.0
2.631,3.63,0.31,-0.0,0.3,0.0,0.0
2.640,3.64,0.31,-0.0,0.3,0.0,0.0
2.651,3.64,0.31,-0.0,0.3,0.0,0.0
2.661,3.64,0.32,-0.0,0.3,0.0,0.0
2.671,3.64,0.32,-0.0,0.3,-0.0,0.0
2.681,3.64,0.32,-0.0,0.3,0.0,0.0
2.691,3.65,0.32,-0.0,0.3,0.0,0.0
2.701,3.65,0.33,-0.0,0.3,0.0,0.0
2.711,3.65,0.33,-0.0,0.3,0.0,0.0
2.721,3.65,0.33,-0.0,0.3,0.0,0.0
2.731,3.65,0.33,-0.0,0.3,0.0,0.0
2.741,3.65,0.34,-0.0,0.3,0.0,0.0
2.751,3.66,0.34,-0.0,0.3,-0.0,0.0
2.761,3.66,0.34,-0.0,0.3,0.0,0.0
2.771,3.66,0.34,-0.0,0.3,0.0,0.0
2.781,3.66,0.35,-0.0,0.3,-0.0,0.0
2.791,3.66,0.35,-0.0,0.3,-0.0,0.0
2.801,3.66,0.35,-0.0,0.3,-0.0,0.0
2.811,3.67,0.35,-0.0,0.3,0.0,0.0
2.821,3.67,0.36,-0.0,0.3,0.0,0.0
2.828,3.67,0.36,-0.0,0.3,0.0,0.0
2.841,3.67,0.36,-0.0,0.3,0.0,0.0
2.851,3.67,0.36,-0.0,0.3,0.0,0.0
2.861,3.67,0.37,-0.0,0.3,0.0,0.0
2.871,3.68,0.37,-0.0,0.3,0.0,0.0
2.881,3.68,0.37,-0.0,0.3,0.0,0.0
2.891,3.68,0.37,-0.0,0.3,0.0,0.0
2.901,3.68,0.38,-0.0,0.3,0.0,0.0
2.911,3.68,0.38,-0.0,0.3,0.0,0.0
2.921,3.68,0.38,-0.0,0.3,0.0,0.0
2.931,3.69,0.38,-0.0,0.3,0.0,0.0
2.941,3.69,0.39,-0.0,0.3,0.0,0.0
2.951,3.69,0.39,-0.0,0.3,0.0,0.0
2.961,3.69,0.39,-0.0,0.3,-0.0,0.0
2.971,3.69,0.39,-0.0,0.3,-0.0,0.0
2.981,3.69,0.4,-0.0,0.3,0.0,0.0
2.991,3.7,0.4,-0.0,0.3,0.0,0.0
3.001,3.7,0.4,-0.0,0.3,0.0,0.0
3.011,3.7,0.4,-0.0,0.3,0.0,0.0
3.021,3.7,0.41,-0.0,0.3,-0.0,0.0
3.031,3.7,0.41,-0.0,0.3,0.0,0.0
3.041,3.7,0.41,-0.0,0.3,-0.0,0.0
3.051,3.71,0.41,-0.0,0.3,-0.0,0.0
3.061,3.71,0.42,-0.0,0.3,-0.0,0.0
3.071,3.71,0.42,-0.0,0.3,0.0,0.0
3.081,3.71,0.42,-0.0,0.3,0.0,0.0
3.091,3.71,0.42,-0.0,0.3,0.0,0.0
3.101,3.71,0.43,-0.0,0.3,0.0,0.0
3.110,3.71,0.43,-0.0,0.3,0.0,0.0
3.121,3.72,0.43,-0.0,0.3,0.0,0.0
3.131,3.72,0.43,-0.0,0.3,0.0,0.0
3.141,3.72,0.44,-0.0,0.3,0.0,0.0
3.151,3.72,0.44,-0.0,0.3,0.0,0.0
3.161,3.72,0.44,-0.0,0.3,0.0,0.0
3.171,3.72,0.44,-0.0,0.3,-0.0,0.0
3.181,3.72,0.45,-0.0,0.3,0.0,0.0
3.191,3.73,0.45,-0.0,0.3,0.0,0.0
3.202,3.73,0.45,-0.0,0.3,0.0,0.0
3.211,3.73,0.46,-0.0,0.3,0.0,0.0
3.221,3.73,0.46,-0.0,0.3,0.0,0.0
3.231,3.73,0.46,-0.0,0.3,0.0,0.0
3.241,3.73,0.46,-0.0,0.3,-0.0,0.0
3.251,3.73,0.47,-0.0,0.3,-0.0,0.0
3.261,3.74,0.47,-0.0,0.3,0.0,0.0
3.271,3.74,0.47,-0.0,0.3,0.0,0.0
3.281,3.74,0.47,-0.0,0.3,0.0,0.0
3.291,3.74,0.48,-0.0,0.3,0.0,0.0
3.300,3.74,0.48,-0.0,0.3,0.0,0.0
3.311,3.74,0.48,-0.0,0.3,-0.0,0.0
3.321,3.74,0.49,-0.0,0.3,0.0,0.0
3.331,3.74,0.49,-0.0,0.3,0.0,0.0
3.342,3.75,0.49,-0.0,0.3,0.0,0.0
3.347,3.75,0.49,-0.0,0.3,-0.0,0.0
3.361,3.75,0.5,-0.0,0.3,0.0,0.0
3.371,3.75,0.5,-0.0,0.3,-0.0,0.0
3.381,3.75,0.5,-0.0,0.3,0.0,0.0
