t,rd,pd,yd,r,p,y
9.859,0.0,0.0,0.0,-0.02,-0.05,-0.01
9.881,0.0,0.0,0.0,-0.01,-0.05,-0.01
9.905,0.0,0.0,0.0,-0.01,-0.05,-0.01
9.928,0.0,0.0,0.0,-0.01,-0.04,-0.01
9.955,0.0,0.0,0.0,-0.0,-0.04,-0.01
9.988,0.0,0.0,0.0,0.0,-0.03,-0.01
10.029,0.0,0.0,0.0,0.0,-0.03,-0.01
10.057,0.0,0.0,0.0,0.01,-0.02,-0.01
10.085,0.0,0.0,0.0,0.01,-0.02,-0.01
10.104,0.0,0.0,0.0,0.01,-0.02,-0.01
10.143,0.0,0.0,0.0,0.02,-0.01,-0.01
10.182,0.0,0.0,0.0,0.02,-0.01,-0.01
10.222,0.0,0.0,0.0,0.02,0.0,-0.01
10.265,0.0,0.0,0.0,0.03,0.0,-0.01
10.301,0.0,0.0,0.0,0.03,0.01,-0.01
10.33,0.0,0.0,0.0,0.03,0.01,-0.0
10.36,0.0,0.0,0.0,0.03,0.02,-0.0
10.391,0.0,0.0,0.0,0.03,0.02,-0.0
10.412,0.0,0.0,0.0,0.03,0.02,-0.0
10.468,0.0,0.0,0.0,0.03,0.03,-0.0
10.503,0.0,0.0,0.0,0.03,0.03,-0.0
10.538,0.0,0.0,0.0,0.03,0.03,-0.0
10.575,0.0,0.0,0.0,0.02,0.04,-0.0
10.615,0.0,0.0,0.0,0.02,0.04,-0.0
10.651,0.0,0.0,0.0,0.02,0.04,-0.0
10.677,0.0,0.0,0.0,0.02,0.04,-0.0
10.711,0.0,0.0,0.0,0.01,0.04,-0.0
10.74,0.0,0.0,0.0,0.01,0.04,-0.0
10.781,0.0,0.0,0.0,0.01,0.05,-0.0
10.814,0.0,0.0,0.0,0.01,0.05,-0.0
10.845,0.0,0.0,0.0,0.0,0.05,-0.0
10.874,0.0,0.0,0.0,0.0,0.05,-0.0
10.909,0.0,0.0,0.0,-0.0,0.04,-0.0
10.916,0.0,0.0,0.0,-0.01,0.04,-0.0
10.932,0.0,0.0,0.0,-0.01,0.04,-0.0
10.95,0.0,0.0,0.0,-0.01,0.04,-0.0
10.981,0.0,0.0,0.0,-0.01,0.04,-0.0
11.005,0.0,0.0,0.0,-0.01,0.04,-0.0
11.035,0.0,0.0,0.0,-0.02,0.04,-0.0
11.072,0.0,0.0,0.0,-0.02,0.04,-0.0
11.087,0.0,0.0,0.0,-0.02,0.04,-0.0
11.116,0.0,0.0,0.0,-0.03,0.04,-0.0
11.147,0.0,0.0,0.0,-0.03,0.04,-0.0
11.176,0.0,0.0,0.0,-0.03,0.03,-0.0
11.189,0.0,0.0,0.0,-0.03,0.03,-0.0
11.199,0.0,0.0,0.0,-0.04,0.03,-0.0
11.213,0.0,0.0,0.0,-0.04,0.03,-0.0
11.251,0.0,0.0,0.0,-0.04,0.03,-0.0
11.289,0.0,0.0,0.0,-0.05,0.02,-0.0
11.326,0.0,0.0,0.0,-0.05,0.02,-0.0
11.365,0.0,0.0,0.0,-0.06,0.01,-0.0
11.405,0.0,0.0,0.0,-0.06,0.01,-0.0
11.436,0.0,0.0,0.0,-0.07,0.01,-0.0
11.463,0.0,0.0,0.0,-0.07,0.0,-0.0
11.499,0.0,0.0,0.0,-0.08,-0.0,-0.0
11.527,0.0,0.0,0.0,-0.08,-0.01,-0.0
11.571,0.0,0.0,0.0,-0.09,-0.01,-0.0
11.596,0.0,0.0,0.0,-0.09,-0.02,-0.0
11.63,0.0,0.0,0.0,-0.1,-0.02,-0.0
11.649000000000001,0.0,0.0,0.0,-0.1,-0.02,-0.0
11.689,0.0,0.0,0.0,-0.11,-0.03,-0.0
11.722,0.0,0.0,0.0,-0.11,-0.03,-0.0
11.749,0.0,0.0,0.0,-0.11,-0.04,-0.0
11.781,0.0,0.0,0.0,-0.12,-0.04,-0.0
11.81,0.0,0.0,0.0,-0.12,-0.05,-0.0
11.845,0.0,0.0,0.0,-0.12,-0.05,-0.0
