t,x,y,z
19.487,11.15,-15.71,-3.18
19.531,11.39,-15.34,-3.12
19.570,11.57,-15.31,-3.1
19.611,11.7,-15.52,-3.11
19.646,11.87,-15.34,-3.07
19.682,12.0,-15.63,-3.1
19.718,10.91,-15.66,-3.09
19.747,11.08,-14.47,-2.93
19.783,12.31,-16.13,-3.13
19.820,11.2,-16.31,-3.14
19.858,12.59,-15.32,-3.01
19.895,12.68,-15.98,-3.07
19.933,12.81,-16.21,-3.09
19.970,11.7,-16.33,-3.09
20.004,13.01,-16.44,-3.09
20.027,10.71,-15.13,-2.94
20.066,13.14,-17.08,-3.13
20.108,13.21,-16.97,-3.11
20.149,13.4,-16.01,-3.01
20.191,14.53,-19.83,-3.33
20.238,13.57,-17.3,-3.09
20.278,13.67,-17.39,-3.07
20.317,13.72,-17.64,-3.08
20.356,13.8,-17.59,-3.06
20.388,12.83,-16.05,-2.94
20.422,13.85,-18.47,-3.11
20.464,14.06,-17.25,-3.02
20.505,13.91,-19.09,-3.13
20.545,12.93,-17.88,-3.04
20.590,15.08,-19.94,-3.16
20.623,14.43,-17.12,-2.97
20.662,14.12,-19.12,-3.09
20.695,13.38,-17.18,-2.97
20.728,12.98,-19.29,-3.1
20.763,14.78,-16.98,-2.95
20.807,13.85,-20.94,-3.18
20.848,14.63,-18.2,-3.01
20.892,15.49,-19.83,-3.11
20.931,13.23,-19.45,-3.07
20.969,14.45,-19.59,-3.07
21.020,15.42,-20.52,-3.11
21.059,14.75,-19.03,-3.03
21.103,15.99,-19.27,-3.03
21.145,14.54,-20.18,-3.07
21.176,13.44,-19.94,-3.06
21.222,16.29,-19.09,-3.01
21.261,13.19,-20.77,-3.09
21.294,15.6,-18.16,-2.96
21.324,13.44,-20.47,-3.07
21.362,15.51,-18.7,-2.98
21.400,13.9,-19.74,-3.03
21.442,15.96,-20.62,-3.07
21.488,15.56,-19.23,-3.01
21.526,14.46,-21.55,-3.12
21.554,14.93,-18.47,-2.96
21.590,14.09,-20.25,-3.05
21.628,15.15,-20.68,-3.07
21.665,15.52,-20.14,-3.04
21.705,15.94,-19.59,-3.01
21.745,15.46,-20.76,-3.07
21.780,14.78,-19.97,-3.03
21.817,16.2,-19.78,-3.02
21.855,15.96,-20.49,-3.05
21.885,15.59,-19.08,-2.98
21.924,16.05,-20.83,-3.07
21.964,16.21,-20.81,-3.06
22.000,15.66,-19.73,-3.01
22.035,16.59,-20.64,-3.05
22.067,15.91,-19.78,-3.0
