t,rd,pd,yd,r,p,y
14.355,0.0,0.0,0.0,0.02,0.01,-0.0
14.384,0.0,0.0,0.0,0.02,0.02,-0.0
14.418,0.0,0.0,0.0,0.02,0.02,-0.0
14.452,0.0,0.0,0.0,0.02,0.02,-0.0
14.488,0.0,0.0,0.0,0.02,0.02,-0.0
14.523,0.0,0.0,0.0,0.01,0.02,-0.0
14.553,0.0,0.0,0.0,0.01,0.02,-0.0
14.585,0.0,0.0,0.0,0.01,0.01,-0.0
14.618,0.0,0.0,0.0,0.01,0.01,-0.0
14.651,0.0,0.0,0.0,0.01,0.01,-0.0
14.691,0.0,0.0,0.0,0.01,0.01,-0.0
14.718,0.0,0.0,0.0,0.0,0.01,-0.0
14.75,0.0,0.0,0.0,0.0,0.01,-0.0
14.782,0.0,0.0,0.0,0.0,0.01,-0.0
14.811,0.0,0.0,0.0,-0.0,0.01,-0.0
14.841,0.0,0.0,0.0,-0.0,0.01,-0.0
14.878,0.0,0.0,0.0,-0.01,0.01,-0.0
14.916,0.0,0.0,0.0,-0.01,0.01,-0.0
14.943,0.0,0.0,0.0,-0.01,0.01,-0.0
14.98,0.0,0.0,0.0,-0.01,0.0,-0.0
15.016,0.0,0.0,0.0,-0.01,0.0,-0.0
15.045,0.0,0.0,0.0,-0.02,0.0,-0.0
15.084,0.0,0.0,0.0,-0.02,-0.0,-0.0
15.123,0.0,0.0,0.0,-0.02,-0.0,-0.0
15.155,0.0,0.0,0.0,-0.02,-0.0,-0.0
15.192,0.0,0.0,0.0,-0.02,-0.01,-0.0
15.216,0.0,0.0,0.0,-0.03,-0.01,-0.0
15.25,0.0,0.0,0.0,-0.03,-0.01,-0.0
15.287,0.0,0.0,0.0,-0.03,-0.01,-0.0
15.325,0.0,0.0,0.0,-0.03,-0.01,-0.0
15.357,0.0,0.0,0.0,-0.03,-0.01,-0.0
15.383,0.0,0.0,0.0,-0.03,-0.01,-0.0
15.412,0.0,0.0,0.0,-0.03,-0.01,-0.0
15.442,0.0,0.0,0.0,-0.03,-0.02,-0.0
15.478,0.0,0.0,0.0,-0.03,-0.02,-0.0
15.513,0.0,0.0,0.0,-0.04,-0.02,-0.0
15.55,0.0,0.0,0.0,-0.04,-0.02,-0.0
15.582,0.0,0.0,0.0,-0.04,-0.02,-0.0
15.616,0.0,0.0,0.0,-0.04,-0.02,-0.0
15.645,0.0,0.0,0.0,-0.04,-0.02,-0.0
15.67,0.0,0.0,0.0,-0.04,-0.02,-0.0
15.699,0.0,0.0,0.0,-0.04,-0.02,-0.0
15.727,0.0,0.0,0.0,-0.04,-0.03,-0.0
15.761,0.0,0.0,0.0,-0.04,-0.03,-0.0
15.784,0.0,0.0,0.0,-0.04,-0.03,-0.0
15.807,0.0,0.0,0.0,-0.04,-0.03,-0.0
15.838,0.0,0.0,0.0,-0.04,-0.03,-0.0
15.879,0.0,0.0,0.0,-0.04,-0.03,-0.0
15.921,0.0,0.0,0.0,-0.03,-0.03,-0.0
15.954,0.0,0.0,0.0,-0.03,-0.03,-0.0
15.979,0.0,0.0,0.0,-0.03,-0.03,-0.0
15.996,0.0,0.0,0.0,-0.03,-0.03,-0.0
16.013,0.0,0.0,0.0,-0.03,-0.03,-0.0
16.035,0.0,0.0,0.0,-0.03,-0.03,-0.0
16.056,0.0,0.0,0.0,-0.03,-0.03,-0.0
16.086,0.0,0.0,0.0,-0.03,-0.03,-0.0
16.121,0.0,0.0,0.0,-0.03,-0.03,-0.0
16.16,0.0,0.0,0.0,-0.02,-0.03,-0.0
16.195,0.0,0.0,0.0,-0.02,-0.03,-0.0
16.23,0.0,0.0,0.0,-0.02,-0.03,-0.0
16.268,0.0,0.0,0.0,-0.02,-0.03,-0.0
16.302,0.0,0.0,0.0,-0.02,-0.03,-0.0
16.331,0.0,0.0,0.0,-0.01,-0.02,-0.0
16.369,0.0,0.0,0.0,-0.01,-0.02,-0.0
16.399,0.0,0.0,0.0,-0.01,-0.02,-0.0
16.431,0.0,0.0,0.0,-0.01,-0.02,-0.0
16.446,0.0,0.0,0.0,-0.01,-0.02,-0.0
16.49,0.0,0.0,0.0,-0.0,-0.02,-0.0
16.526,0.0,0.0,0.0,-0.0,-0.02,-0.0
16.561,0.0,0.0,0.0,-0.0,-0.02,-0.0
16.588,0.0,0.0,0.0,0.0,-0.02,-0.0
16.608,0.0,0.0,0.0,0.0,-0.02,-0.0
16.651,0.0,0.0,0.0,0.01,-0.01,-0.0
16.669,0.0,0.0,0.0,0.01,-0.01,-0.0
16.701999999999998,0.0,0.0,0.0,0.01,-0.01,-0.0
16.738,0.0,0.0,0.0,0.01,-0.01,-0.0
16.769,0.0,0.0,0.0,0.01,-0.01,-0.0
16.799,0.0,0.0,0.0,0.01,-0.01,-0.0
16.825,0.0,0.0,0.0,0.02,-0.0,-0.0
16.855,0.0,0.0,0.0,0.02,-0.0,-0.0
16.882,0.0,0.0,0.0,0.02,-0.0,-0.0
16.921,0.0,0.0,0.0,0.02,-0.0,-0.0
16.962,0.0,0.0,0.0,0.02,0.0,-0.0
16.998,0.0,0.0,0.0,0.02,0.0,-0.0
17.029,0.0,0.0,0.0,0.02,0.0,-0.0
17.075,0.0,0.0,0.0,0.03,0.01,-0.0
17.114,0.0,0.0,0.0,0.03,0.01,-0.0
17.152,0.0,0.0,0.0,0.03,0.01,-0.0
17.193,0.0,0.0,0.0,0.03,0.01,-0.0
17.236,0.0,0.0,0.0,0.03,0.01,-0.0
17.276,0.0,0.0,0.0,0.03,0.02,-0.0
17.297,0.0,0.0,0.0,0.03,0.02,-0.0
17.319,0.0,0.0,0.0,0.03,0.02,-0.0
17.36,0.0,0.0,0.0,0.03,0.02,-0.0
17.396,0.0,0.0,0.0,0.03,0.02,-0.0
17.442,0.0,0.0,0.0,0.03,0.02,-0.0
17.483,0.0,0.0,0.0,0.03,0.02,-0.0
17.531,0.0,0.0,0.0,0.03,0.02,-0.0
17.566,0.0,0.0,0.0,0.03,0.02,-0.0
17.603,0.0,0.0,0.0,0.03,0.02,-0.0
17.624,0.0,0.0,0.0,0.03,0.02,-0.0
17.646,0.0,0.0,0.0,0.03,0.02,-0.0
17.67,0.0,0.0,0.0,0.03,0.02,-0.0
17.699,0.0,0.0,0.0,0.03,0.02,-0.0
17.726,0.0,0.0,0.0,0.02,0.02,-0.0
17.746,0.0,0.0,0.0,0.02,0.02,-0.0
17.774,0.0,0.0,0.0,0.02,0.02,-0.0
17.803,0.0,0.0,0.0,0.02,0.02,-0.0
17.829,0.0,0.0,0.0,0.02,0.02,-0.0
17.855,0.0,0.0,0.0,0.02,0.02,-0.0
17.893,0.0,0.0,0.0,0.02,0.02,-0.0
17.918,0.0,0.0,0.0,0.02,0.02,-0.0
17.961,0.0,0.0,0.0,0.01,0.02,-0.0
17.996,0.0,0.0,0.0,0.01,0.02,-0.0
18.02,0.0,0.0,0.0,0.01,0.02,-0.0
18.055,0.0,0.0,0.0,0.01,0.02,-0.0
18.09,0.0,0.0,0.0,0.01,0.02,-0.0
18.128,0.0,0.0,0.0,0.01,0.02,-0.0
18.175,0.0,0.0,0.0,0.0,0.02,-0.0
18.218,0.0,0.0,0.0,0.0,0.02,-0.0
18.263,0.0,0.0,0.0,0.0,0.02,-0.0
18.287,0.0,0.0,0.0,-0.0,0.01,-0.0
18.318,0.0,0.0,0.0,-0.0,0.01,-0.0
18.361,0.0,0.0,0.0,-0.0,0.01,-0.0
18.409,0.0,0.0,0.0,-0.01,0.01,-0.0
18.453,0.0,0.0,0.0,-0.01,0.01,-0.0
18.493,0.0,0.0,0.0,-0.01,0.01,-0.0
18.523,0.0,0.0,0.0,-0.01,0.01,-0.0
18.555,0.0,0.0,0.0,-0.01,0.01,-0.0
18.594,0.0,0.0,0.0,-0.01,0.01,-0.0
18.641,0.0,0.0,0.0,-0.01,0.01,-0.0
18.681,0.0,0.0,0.0,-0.01,0.0,-0.0
18.717,0.0,0.0,0.0,-0.01,0.0,-0.0
18.758,0.0,0.0,0.0,-0.01,0.0,-0.0
18.786,0.0,0.0,0.0,-0.01,0.0,-0.0
18.81,0.0,0.0,0.0,-0.01,0.0,-0.0
18.858,0.0,0.0,0.0,-0.01,0.0,-0.0
18.906,0.0,0.0,0.0,-0.01,0.0,-0.0
18.949,0.0,0.0,0.0,-0.01,0.0,-0.0
18.995,0.0,0.0,0.0,-0.01,0.0,-0.0
19.018,0.0,0.0,0.0,-0.01,0.0,-0.0
19.056,0.0,0.0,0.0,-0.01,0.0,-0.0
19.087,0.0,0.0,0.0,-0.01,0.0,-0.0
19.118,0.0,0.0,0.0,-0.01,0.0,-0.0
19.151,0.0,0.0,0.0,-0.01,0.0,-0.0
19.196,0.0,0.0,0.0,-0.01,0.0,-0.0
19.231,0.0,0.0,0.0,-0.01,0.0,-0.0
19.255,0.0,0.0,0.0,-0.01,0.0,-0.0
19.289,0.0,0.0,0.0,-0.01,0.0,-0.0
19.339,0.0,0.0,0.0,-0.01,0.0,-0.0
19.384,0.0,0.0,0.0,-0.01,0.0,-0.0
19.423,0.0,0.0,0.0,-0.01,0.0,-0.0
19.463,0.0,0.0,0.0,-0.01,0.0,-0.0
19.518,0.0,0.0,0.0,-0.01,0.0,-0.0
19.549,0.0,0.0,0.0,-0.0,0.0,-0.0
19.595,0.0,0.0,0.0,-0.0,0.0,-0.0
19.621,0.0,0.0,0.0,-0.0,0.0,-0.0
19.667,0.0,0.0,0.0,-0.0,0.0,-0.0
19.705,0.0,0.0,0.0,-0.0,0.0,-0.0
19.736,0.0,0.0,0.0,-0.0,0.01,-0.0
19.765,0.0,0.0,0.0,0.0,0.01,-0.0
19.776,0.0,0.0,0.0,0.0,0.01,-0.0
19.795,0.0,0.0,0.0,0.0,0.01,-0.0
19.811,0.0,0.0,0.0,0.0,0.01,-0.0
19.842,0.0,0.0,0.0,0.0,0.01,-0.0
19.851,0.0,0.0,0.0,0.0,0.01,-0.0
19.888,0.0,0.0,0.0,0.0,0.01,-0.0
19.917,0.0,0.0,0.0,0.0,0.01,-0.0
19.94,0.0,0.0,0.0,0.0,0.01,-0.0
19.948,0.0,0.0,0.0,0.0,0.01,-0.0
19.987,0.0,0.0,0.0,0.0,0.01,-0.0
19.987,0.0,0.0,0.0,0.0,0.01,-0.0
20.054,0.0,0.0,0.0,0.0,0.01,0.0
20.096,0.0,0.0,0.0,0.0,0.01,0.0
20.127,0.0,0.0,0.0,0.0,0.01,0.0
20.159,0.0,0.0,0.0,0.0,0.01,0.0
20.192,0.0,0.0,0.0,0.0,0.01,0.0
20.219,0.0,0.0,0.0,0.0,0.01,0.0
20.26,0.0,0.0,0.0,0.0,0.01,0.0
20.282,0.0,0.0,0.0,0.0,0.01,0.0
20.307,0.0,0.0,0.0,0.0,0.01,0.0
20.331,0.0,0.0,0.0,0.0,0.01,0.0
20.366,0.0,0.0,0.0,0.0,0.01,0.0
20.396,0.0,0.0,0.0,0.0,0.01,0.0
20.421,0.0,0.0,0.0,0.0,0.01,0.0
20.451,0.0,0.0,0.0,0.0,0.01,0.0
20.476,0.0,0.0,0.0,0.0,0.01,0.0
20.522,0.0,0.0,0.0,0.0,0.01,0.0
20.559,0.0,0.0,0.0,0.0,0.01,-0.0
20.592,0.0,0.0,0.0,0.0,0.01,-0.0
20.629,0.0,0.0,0.0,0.0,0.01,-0.0
20.666,0.0,0.0,0.0,-0.0,0.01,-0.0
20.704,0.0,0.0,0.0,-0.0,0.01,-0.0
20.746,0.0,0.0,0.0,-0.0,0.01,-0.0
20.781,0.0,0.0,0.0,-0.0,0.01,-0.0
20.819,0.0,0.0,0.0,-0.0,0.01,-0.0
20.858,0.0,0.0,0.0,-0.0,0.01,-0.0
20.888,0.0,0.0,0.0,-0.0,0.01,-0.0
20.929,0.0,0.0,0.0,-0.0,0.01,-0.0
20.965,0.0,0.0,0.0,-0.0,0.01,-0.0
20.996,0.0,0.0,0.0,-0.0,0.01,-0.0
21.024,0.0,0.0,0.0,-0.0,0.01,-0.0
21.061,0.0,0.0,0.0,-0.01,0.01,-0.0
21.1,0.0,0.0,0.0,-0.01,0.0,-0.0
21.142,0.0,0.0,0.0,-0.01,0.0,-0.0
21.186,0.0,0.0,0.0,-0.01,0.0,-0.0
21.225,0.0,0.0,0.0,-0.01,0.0,-0.0
21.269,0.0,0.0,0.0,-0.01,0.0,-0.0
21.292,0.0,0.0,0.0,-0.01,-0.0,-0.0
21.328,0.0,0.0,0.0,-0.01,-0.0,-0.0
21.371,0.0,0.0,0.0,-0.01,-0.0,-0.0
21.415,0.0,0.0,0.0,-0.01,-0.0,-0.0
21.454,0.0,0.0,0.0,-0.01,-0.0,-0.0
21.492,0.0,0.0,0.0,-0.01,-0.01,-0.0
21.518,0.0,0.0,0.0,-0.01,-0.01,0.0
21.548000000000002,0.0,0.0,0.0,-0.01,-0.01,0.0
21.582,0.0,0.0,0.0,-0.01,-0.01,0.0
21.608,0.0,0.0,0.0,-0.01,-0.01,0.0
21.645,0.0,0.0,0.0,-0.01,-0.01,0.0
21.676,0.0,0.0,0.0,-0.01,-0.01,0.0
21.713,0.0,0.0,0.0,-0.01,-0.01,0.0
21.748,0.0,0.0,0.0,-0.01,-0.01,0.0
21.78,0.0,0.0,0.0,-0.01,-0.01,0.0
21.809,0.0,0.0,0.0,-0.01,-0.01,0.0
21.844,0.0,0.0,0.0,-0.01,-0.01,0.0
21.88,0.0,0.0,0.0,-0.01,-0.01,0.0
21.919,0.0,0.0,0.0,-0.01,-0.01,0.0
21.955,0.0,0.0,0.0,-0.01,-0.01,0.0
21.994,0.0,0.0,0.0,-0.01,-0.01,0.0
22.024,0.0,0.0,0.0,-0.01,-0.01,0.0
22.059,0.0,0.0,0.0,-0.01,-0.01,0.0
22.089,0.0,0.0,0.0,-0.01,-0.01,0.0
22.124,0.0,0.0,0.0,-0.01,-0.01,0.0
22.154,0.0,0.0,0.0,-0.01,-0.01,0.0
22.182,0.0,0.0,0.0,-0.01,-0.01,0.0
22.203,0.0,0.0,0.0,-0.01,-0.01,0.0
22.221,0.0,0.0,0.0,-0.01,-0.01,0.0
22.246,0.0,0.0,0.0,-0.01,-0.01,0.0
22.279,0.0,0.0,0.0,-0.01,-0.01,0.0
22.3,0.0,0.0,0.0,-0.01,-0.01,0.0
22.33,0.0,0.0,0.0,-0.01,-0.01,0.0
22.357,0.0,0.0,0.0,-0.01,-0.01,0.0
22.386,0.0,0.0,0.0,-0.01,-0.01,0.0
22.404,0.0,0.0,0.0,-0.01,-0.01,0.0
22.428,0.0,0.0,0.0,-0.01,-0.01,0.0
22.45,0.0,0.0,0.0,-0.01,-0.01,0.0
22.473,0.0,0.0,0.0,-0.01,-0.01,0.0
22.493,0.0,0.0,0.0,-0.01,-0.01,0.0
22.512,0.0,0.0,0.0,-0.01,-0.01,0.0
22.536,0.0,0.0,0.0,-0.01,-0.01,0.0
22.555,0.0,0.0,0.0,-0.01,-0.01,0.0
22.572,0.0,0.0,0.0,-0.01,-0.01,-0.0
22.588,0.0,0.0,0.0,-0.01,-0.01,-0.0
22.605,0.0,0.0,0.0,-0.01,-0.01,-0.0
22.619,0.0,0.0,0.0,-0.01,-0.01,-0.0
22.633,0.0,0.0,0.0,-0.01,-0.01,-0.0
22.642,0.0,0.0,0.0,-0.01,-0.01,-0.0
22.654,0.0,0.0,0.0,-0.01,-0.01,-0.0
22.666,0.0,0.0,0.0,-0.01,-0.01,-0.0
22.692,0.0,0.0,0.0,-0.01,-0.01,-0.0
22.707,0.0,0.0,0.0,-0.01,-0.0,-0.0
22.722,0.0,0.0,0.0,-0.01,-0.0,-0.0
22.748,0.0,0.0,0.0,-0.01,-0.0,-0.0
22.787,0.0,0.0,0.0,-0.01,-0.0,-0.0
22.82,0.0,0.0,0.0,-0.01,-0.0,-0.0
22.86,0.0,0.0,0.0,-0.0,-0.0,-0.0
22.892,0.0,0.0,0.0,-0.0,-0.0,-0.0
22.923000000000002,0.0,0.0,0.0,-0.0,-0.0,-0.0
22.955,0.0,0.0,0.0,-0.0,-0.0,-0.0
22.979,0.0,0.0,0.0,-0.0,-0.0,-0.0
23.004,0.0,0.0,0.0,-0.0,-0.0,-0.0
23.022,0.0,0.0,0.0,-0.0,-0.0,-0.0
23.049,0.0,0.0,0.0,-0.0,0.0,-0.0
23.076,0.0,0.0,0.0,-0.0,0.0,0.0
23.099,0.0,0.0,0.0,-0.0,0.0,0.0
23.119,0.0,0.0,0.0,-0.0,0.0,0.0
23.143,0.0,0.0,0.0,-0.0,0.0,0.0
23.174,0.0,0.0,0.0,-0.0,0.0,0.0
23.203,0.0,0.0,0.0,0.0,0.0,0.0
23.237,0.0,0.0,0.0,0.0,0.0,0.0
23.275,0.0,0.0,0.0,0.0,0.0,0.0
23.301,0.0,0.0,0.0,0.0,0.0,0.0
23.341,0.0,0.0,0.0,0.0,0.0,0.0
23.373,0.0,0.0,0.0,0.0,0.0,0.0
23.397,0.0,0.0,0.0,0.0,0.0,0.0
23.428,0.0,0.0,0.0,0.0,0.0,0.0
23.455,0.0,0.0,0.0,0.0,0.0,0.0
23.48,0.0,0.0,0.0,0.0,0.0,0.0
23.516,0.0,0.0,0.0,0.0,0.0,0.0
23.551,0.0,0.0,0.0,0.0,0.0,0.0
23.582,0.0,0.0,0.0,0.0,0.0,0.0
23.615,0.0,0.0,0.0,0.0,0.0,0.0
23.647,0.0,0.0,0.0,0.0,0.0,0.0
23.679,0.0,0.0,0.0,0.0,0.0,0.0
23.703,0.0,0.0,0.0,0.0,0.0,0.0
23.726,0.0,0.0,0.0,0.0,0.0,0.0
23.745,0.0,0.0,0.0,0.0,0.0,0.0
23.778,0.0,0.0,0.0,0.0,0.0,0.0
23.797,0.0,0.0,0.0,0.0,0.0,0.0
23.815,0.0,0.0,0.0,0.0,0.0,0.0
23.847,0.0,0.0,0.0,0.0,0.0,0.0
23.881,0.0,0.0,0.0,0.0,0.0,0.0
23.903,0.0,0.0,0.0,0.0,0.0,0.0
23.929,0.0,0.0,0.0,0.0,0.0,0.0
23.951,0.0,0.0,0.0,0.0,0.0,0.0
23.974,0.0,0.0,0.0,0.0,-0.0,0.0
23.994,0.0,0.0,0.0,0.0,-0.0,0.0
24.015,0.0,0.0,0.0,0.0,-0.0,0.0
24.041,0.0,0.0,0.0,0.0,-0.0,0.0
24.071,0.0,0.0,0.0,-0.0,-0.0,0.0
24.109,0.0,0.0,0.0,-0.0,-0.0,0.0
24.14,0.0,0.0,0.0,-0.0,-0.0,0.0
24.158,0.0,0.0,0.0,-0.0,-0.0,0.0
24.176,0.0,0.0,0.0,-0.0,-0.0,0.0
24.199,0.0,0.0,0.0,-0.0,-0.0,0.0
24.22,0.0,0.0,0.0,-0.0,-0.0,0.0
24.242,0.0,0.0,0.0,-0.0,-0.0,0.0
24.263,0.0,0.0,0.0,-0.0,-0.0,0.0
24.282,0.0,0.0,0.0,-0.0,-0.0,0.0
24.298,0.0,0.0,0.0,-0.0,-0.0,0.0
24.324,0.0,0.0,0.0,-0.0,-0.0,0.0
24.347,0.0,0.0,0.0,-0.0,-0.0,0.0
24.368,0.0,0.0,0.0,-0.0,-0.0,0.0
24.389,0.0,0.0,0.0,-0.0,-0.0,0.0
24.417,0.0,0.0,0.0,-0.0,-0.0,0.0
24.44,0.0,0.0,0.0,-0.0,-0.01,0.0
24.463,0.0,0.0,0.0,-0.0,-0.01,0.0
24.489,0.0,0.0,0.0,-0.0,-0.01,0.0
24.515,0.0,0.0,0.0,-0.0,-0.01,0.0
24.549,0.0,0.0,0.0,-0.0,-0.01,0.0
24.576,0.0,0.0,0.0,-0.0,-0.01,0.0
24.605,0.0,0.0,0.0,-0.01,-0.01,0.0
24.636,0.0,0.0,0.0,-0.01,-0.01,0.0
24.664,0.0,0.0,0.0,-0.01,-0.01,0.0
24.692,0.0,0.0,0.0,-0.01,-0.01,0.0
24.716,0.0,0.0,0.0,-0.01,-0.01,0.0
24.747,0.0,0.0,0.0,-0.01,-0.01,0.0
24.776,0.0,0.0,0.0,-0.01,-0.01,0.0
24.81,0.0,0.0,0.0,-0.01,-0.01,0.0
24.837,0.0,0.0,0.0,-0.01,-0.01,0.0
24.867,0.0,0.0,0.0,-0.01,-0.01,0.0
24.891,0.0,0.0,0.0,-0.01,-0.01,0.0
24.906,0.0,0.0,0.0,-0.01,-0.01,0.0
24.923000000000002,0.0,0.0,0.0,-0.01,-0.01,0.0
24.946,0.0,0.0,0.0,-0.01,-0.01,0.0
24.976,0.0,0.0,0.0,-0.01,-0.01,0.0
25.006,0.0,0.0,0.0,-0.01,-0.01,0.0
25.049,0.0,0.0,0.0,-0.01,-0.01,0.0
25.078,0.0,0.0,0.0,-0.01,-0.01,0.0
25.116,0.0,0.0,0.0,-0.01,-0.01,0.0
25.141,0.0,0.0,0.0,-0.0,-0.01,0.0
25.164,0.0,0.0,0.0,-0.0,-0.01,0.0
25.19,0.0,0.0,0.0,-0.0,-0.01,0.0
25.222,0.0,0.0,0.0,-0.0,-0.01,0.0
25.257,0.0,0.0,0.0,-0.0,-0.01,0.0
25.286,0.0,0.0,0.0,-0.0,-0.01,0.0
25.317,0.0,0.0,0.0,-0.0,-0.01,0.0
25.354,0.0,0.0,0.0,-0.0,-0.01,0.0
25.39,0.0,0.0,0.0,-0.0,-0.01,0.0
25.43,0.0,0.0,0.0,-0.0,-0.01,0.0
25.465,0.0,0.0,0.0,-0.0,-0.01,0.0
25.503,0.0,0.0,0.0,-0.0,-0.01,0.0
25.537,0.0,0.0,0.0,-0.0,-0.0,0.0
25.571,0.0,0.0,0.0,-0.0,-0.0,0.0
25.606,0.0,0.0,0.0,0.0,-0.0,0.0
25.636,0.0,0.0,0.0,0.0,-0.0,0.0
25.667,0.0,0.0,0.0,0.0,-0.0,0.0
25.699,0.0,0.0,0.0,0.0,-0.0,0.0
25.73,0.0,0.0,0.0,0.0,-0.0,0.0
25.759,0.0,0.0,0.0,0.0,-0.0,0.0
25.79,0.0,0.0,0.0,0.0,-0.0,0.0
25.811,0.0,0.0,0.0,0.0,-0.0,0.0
25.842,0.0,0.0,0.0,0.0,-0.0,0.0
25.876,0.0,0.0,0.0,0.0,-0.0,0.0
25.908,0.0,0.0,0.0,0.0,-0.0,0.0
25.945,0.0,0.0,0.0,0.0,0.0,0.0
25.967,0.0,0.0,0.0,0.0,0.0,0.0
25.997,0.0,0.0,0.0,0.0,0.0,0.0
26.034,0.0,0.0,0.0,0.0,0.0,0.0
26.07,0.0,0.0,0.0,0.01,0.0,0.0
26.102,0.0,0.0,0.0,0.01,0.0,0.0
26.128,0.0,0.0,0.0,0.01,0.0,0.0
26.149,0.0,0.0,0.0,0.01,0.0,0.0
26.172,0.0,0.0,0.0,0.01,0.0,0.0
26.203,0.0,0.0,0.0,0.01,0.0,0.0
26.227,0.0,0.0,0.0,0.01,0.0,0.0
26.255,0.0,0.0,0.0,0.01,0.0,0.0
26.276,0.0,0.0,0.0,0.01,0.0,0.0
26.31,0.0,0.0,0.0,0.01,0.0,0.0
26.349,0.0,0.0,0.0,0.01,0.0,0.0
26.366,0.0,0.0,0.0,0.01,0.0,0.0
26.394,0.0,0.0,0.0,0.01,0.0,0.0
26.416,0.0,0.0,0.0,0.01,0.0,0.0
26.442,0.0,0.0,0.0,0.01,0.0,0.0
26.474,0.0,0.0,0.0,0.01,0.0,0.0
26.509,0.0,0.0,0.0,0.01,0.0,0.0
26.541,0.0,0.0,0.0,0.01,0.0,0.0
26.568,0.0,0.0,0.0,0.01,0.0,0.0
26.597,0.0,0.0,0.0,0.01,0.0,0.0
26.626,0.0,0.0,0.0,0.01,0.0,0.0
26.664,0.0,0.0,0.0,0.01,0.0,0.0
26.692,0.0,0.0,0.0,0.01,0.0,0.0
26.724,0.0,0.0,0.0,0.01,0.0,0.0
26.748,0.0,0.0,0.0,0.01,0.0,0.0
26.768,0.0,0.0,0.0,0.01,0.0,0.0
26.794,0.0,0.0,0.0,0.01,0.0,0.0
26.82,0.0,0.0,0.0,0.01,0.0,0.0
26.848,0.0,0.0,0.0,0.01,0.0,0.0
26.885,0.0,0.0,0.0,0.0,0.0,0.0
26.911,0.0,0.0,0.0,0.0,0.0,0.0
26.935,0.0,0.0,0.0,0.0,0.0,0.0
26.953,0.0,0.0,0.0,0.0,0.0,0.0
26.977,0.0,0.0,0.0,0.0,0.0,0.0
26.992,0.0,0.0,0.0,0.0,0.0,0.0
27.026,0.0,0.0,0.0,0.0,0.0,0.0
27.052,0.0,0.0,0.0,0.0,0.0,0.0
27.085,0.0,0.0,0.0,0.0,0.0,0.0
27.116,0.0,0.0,0.0,0.0,0.0,0.0
27.147,0.0,0.0,0.0,0.0,0.0,0.0
27.172,0.0,0.0,0.0,0.0,0.0,0.0
27.189,0.0,0.0,0.0,0.0,0.0,0.0
27.233,0.0,0.0,0.0,0.0,0.0,0.0
27.248,0.0,0.0,0.0,0.0,0.0,0.0
27.257,0.0,0.0,0.0,0.0,0.0,0.0
27.269,0.0,0.0,0.0,0.0,0.0,0.0
27.283,0.0,0.0,0.0,0.0,0.0,0.0
27.303,0.0,0.0,0.0,0.0,0.0,0.0
27.326,0.0,0.0,0.0,0.0,-0.0,0.0
27.344,0.0,0.0,0.0,0.0,-0.0,0.0
27.357,0.0,0.0,0.0,0.0,-0.0,0.0
27.374,0.0,0.0,0.0,0.0,-0.0,0.0
27.387,0.0,0.0,0.0,0.0,-0.0,0.0
27.395,0.0,0.0,0.0,0.0,-0.0,0.0
27.416,0.0,0.0,0.0,0.0,-0.0,0.0
27.432,0.0,0.0,0.0,0.0,-0.0,0.0
27.453,0.0,0.0,0.0,0.0,-0.0,0.0
27.475,0.0,0.0,0.0,0.0,-0.0,0.0
27.497,0.0,0.0,0.0,0.0,-0.0,0.0
27.519,0.0,0.0,0.0,0.0,-0.0,0.0
27.542,0.0,0.0,0.0,0.0,-0.0,0.0
27.568,0.0,0.0,0.0,0.0,-0.0,0.0
27.62,0.0,0.0,0.0,0.0,-0.0,0.0
27.657,0.0,0.0,0.0,-0.0,-0.0,0.0
27.686,0.0,0.0,0.0,-0.0,-0.0,0.0
27.727,0.0,0.0,0.0,-0.0,-0.0,0.0
27.761,0.0,0.0,0.0,-0.0,-0.0,0.0
27.79,0.0,0.0,0.0,-0.0,-0.0,0.0
27.828,0.0,0.0,0.0,-0.0,-0.0,0.0
27.861,0.0,0.0,0.0,-0.0,-0.0,0.0
27.881,0.0,0.0,0.0,-0.0,-0.0,0.0
27.911,0.0,0.0,0.0,-0.0,-0.0,0.0
27.937,0.0,0.0,0.0,-0.0,-0.0,0.0
27.96,0.0,0.0,0.0,-0.0,-0.0,0.0
27.984,0.0,0.0,0.0,-0.0,-0.0,0.0
28.015,0.0,0.0,0.0,-0.0,-0.0,0.0
28.037,0.0,0.0,0.0,-0.0,-0.0,0.0
28.068,0.0,0.0,0.0,-0.0,-0.0,0.0
28.087,0.0,0.0,0.0,-0.0,-0.0,0.0
28.112,0.0,0.0,0.0,-0.0,-0.0,0.0
28.15,0.0,0.0,0.0,-0.0,-0.0,0.0
28.194,0.0,0.0,0.0,-0.0,-0.0,0.0
28.228,0.0,0.0,0.0,-0.0,-0.0,0.0
28.263,0.0,0.0,0.0,-0.0,-0.0,0.0
28.288,0.0,0.0,0.0,-0.0,-0.0,0.0
28.323,0.0,0.0,0.0,-0.0,-0.0,0.0
28.351,0.0,0.0,0.0,-0.0,-0.0,0.0
28.387,0.0,0.0,0.0,-0.0,-0.0,0.0
28.417,0.0,0.0,0.0,-0.0,-0.0,0.0
28.451,0.0,0.0,0.0,-0.0,-0.0,0.0
28.484,0.0,0.0,0.0,-0.0,-0.0,0.0
28.515,0.0,0.0,0.0,-0.0,-0.0,0.0
28.547,0.0,0.0,0.0,-0.0,-0.0,0.0
