t,rd,pd,yd,r,p,y
18.259,0.0,0.0,0.0,0.01,0.01,0.0
18.295,0.0,0.0,0.0,0.01,0.01,0.0
18.331,0.0,0.0,0.0,0.01,0.01,0.0
18.372,0.0,0.0,0.0,0.02,0.0,0.0
18.403,0.0,0.0,0.0,0.02,0.0,0.0
18.437,0.0,0.0,0.0,0.02,-0.0,0.0
18.474,0.0,0.0,0.0,0.02,-0.0,0.0
18.519,0.0,0.0,0.0,0.02,-0.01,0.0
18.559,0.0,0.0,0.0,0.02,-0.01,0.0
18.598,0.0,0.0,0.0,0.02,-0.01,0.0
18.633,0.0,0.0,0.0,0.03,-0.01,0.0
18.661,0.0,0.0,0.0,0.03,-0.02,0.0
18.701,0.0,0.0,0.0,0.03,-0.02,0.0
18.734,0.0,0.0,0.0,0.03,-0.02,0.0
18.769,0.0,0.0,0.0,0.03,-0.02,0.0
18.814,0.0,0.0,0.0,0.03,-0.02,0.0
18.853,0.0,0.0,0.0,0.03,-0.03,0.0
18.891,0.0,0.0,0.0,0.03,-0.03,0.0
18.92,0.0,0.0,0.0,0.03,-0.03,0.0
18.946,0.0,0.0,0.0,0.03,-0.03,0.0
18.986,0.0,0.0,0.0,0.02,-0.03,0.0
19.023,0.0,0.0,0.0,0.02,-0.03,0.0
19.065,0.0,0.0,0.0,0.02,-0.03,0.0
19.107,0.0,0.0,0.0,0.02,-0.03,0.0
19.153,0.0,0.0,0.0,0.02,-0.04,0.0
19.196,0.0,0.0,0.0,0.02,-0.04,0.0
19.235,0.0,0.0,0.0,0.02,-0.04,0.0
19.279,0.0,0.0,0.0,0.02,-0.04,0.0
19.322,0.0,0.0,0.0,0.02,-0.04,0.0
19.362,0.0,0.0,0.0,0.01,-0.04,0.0
19.406,0.0,0.0,0.0,0.01,-0.03,0.0
19.452,0.0,0.0,0.0,0.01,-0.03,0.0
19.488,0.0,0.0,0.0,0.01,-0.03,0.0
19.521,0.0,0.0,0.0,0.01,-0.03,0.0
19.561,0.0,0.0,0.0,0.01,-0.03,0.0
19.603,0.0,0.0,0.0,0.01,-0.03,0.0
19.638,0.0,0.0,0.0,0.01,-0.03,0.0
19.676,0.0,0.0,0.0,0.0,-0.03,0.0
19.712,0.0,0.0,0.0,0.0,-0.02,0.0
19.736,0.0,0.0,0.0,0.0,-0.02,0.0
19.771,0.0,0.0,0.0,0.0,-0.02,0.0
19.808,0.0,0.0,0.0,0.0,-0.02,0.0
19.842,0.0,0.0,0.0,-0.0,-0.02,0.0
19.878,0.0,0.0,0.0,-0.0,-0.02,0.0
19.925,0.0,0.0,0.0,-0.0,-0.02,0.0
19.961,0.0,0.0,0.0,-0.0,-0.01,0.0
20.004,0.0,0.0,0.0,-0.0,-0.01,0.0
20.04,0.0,0.0,0.0,-0.01,-0.01,0.0
20.067,0.0,0.0,0.0,-0.01,-0.01,0.0
20.101,0.0,0.0,0.0,-0.01,-0.01,0.0
20.135,0.0,0.0,0.0,-0.01,-0.0,0.0
20.178,0.0,0.0,0.0,-0.01,-0.0,0.0
20.218,0.0,0.0,0.0,-0.01,-0.0,0.0
20.26,0.0,0.0,0.0,-0.01,0.0,0.0
20.301,0.0,0.0,0.0,-0.01,0.0,0.0
20.334,0.0,0.0,0.0,-0.01,0.0,0.0
20.364,0.0,0.0,0.0,-0.01,0.0,0.0
20.404,0.0,0.0,0.0,-0.01,0.01,0.0
20.44,0.0,0.0,0.0,-0.01,0.01,0.0
20.474,0.0,0.0,0.0,-0.01,0.01,0.0
20.509,0.0,0.0,0.0,-0.01,0.01,0.0
20.552,0.0,0.0,0.0,-0.01,0.01,0.0
20.589,0.0,0.0,0.0,-0.0,0.01,0.0
20.634,0.0,0.0,0.0,-0.0,0.01,0.0
20.674,0.0,0.0,0.0,-0.0,0.01,0.0
20.71,0.0,0.0,0.0,-0.0,0.01,0.0
20.756,0.0,0.0,0.0,-0.0,0.01,0.0
20.792,0.0,0.0,0.0,-0.0,0.01,0.0
20.833,0.0,0.0,0.0,0.0,0.01,0.0
20.872,0.0,0.0,0.0,0.0,0.01,0.0
20.901,0.0,0.0,0.0,0.0,0.01,0.0
20.928,0.0,0.0,0.0,0.0,0.01,0.0
20.961,0.0,0.0,0.0,0.0,0.01,0.0
20.998,0.0,0.0,0.0,0.0,0.01,0.0
21.036,0.0,0.0,0.0,0.01,0.01,0.0
21.074,0.0,0.0,0.0,0.01,0.01,0.0
21.107,0.0,0.0,0.0,0.01,0.01,0.0
21.142,0.0,0.0,0.0,0.01,0.01,0.0
21.18,0.0,0.0,0.0,0.01,0.01,0.0
21.21,0.0,0.0,0.0,0.01,0.01,0.0
21.253,0.0,0.0,0.0,0.01,0.0,0.0
21.295,0.0,0.0,0.0,0.01,0.0,0.0
21.331,0.0,0.0,0.0,0.01,0.0,0.0
21.38,0.0,0.0,0.0,0.01,0.0,0.0
21.426,0.0,0.0,0.0,0.01,-0.0,0.0
21.472,0.0,0.0,0.0,0.01,-0.0,0.0
21.515,0.0,0.0,0.0,0.02,-0.0,0.0
21.553,0.0,0.0,0.0,0.02,-0.01,0.0
21.593,0.0,0.0,0.0,0.02,-0.01,0.0
21.627,0.0,0.0,0.0,0.02,-0.01,0.0
21.665,0.0,0.0,0.0,0.02,-0.01,0.0
21.699,0.0,0.0,0.0,0.02,-0.01,0.0
21.737,0.0,0.0,0.0,0.02,-0.01,0.0
21.777,0.0,0.0,0.0,0.02,-0.01,0.0
21.816,0.0,0.0,0.0,0.02,-0.01,0.0
21.861,0.0,0.0,0.0,0.02,-0.01,0.0
21.9,0.0,0.0,0.0,0.02,-0.01,0.0
21.933,0.0,0.0,0.0,0.02,-0.01,0.0
21.972,0.0,0.0,0.0,0.01,-0.01,0.0
22.014,0.0,0.0,0.0,0.01,-0.01,0.0
22.057,0.0,0.0,0.0,0.01,-0.02,0.0
22.096,0.0,0.0,0.0,0.01,-0.02,0.0
22.125,0.0,0.0,0.0,0.01,-0.01,0.0
22.17,0.0,0.0,0.0,0.01,-0.01,0.0
22.209,0.0,0.0,0.0,0.01,-0.01,0.0
22.238,0.0,0.0,0.0,0.01,-0.01,0.0
22.279,0.0,0.0,0.0,0.01,-0.01,0.0
22.322,0.0,0.0,0.0,0.01,-0.01,0.0
22.368,0.0,0.0,0.0,0.01,-0.01,0.0
22.406,0.0,0.0,0.0,0.01,-0.01,0.0
22.446,0.0,0.0,0.0,0.01,-0.0,0.0
22.491,0.0,0.0,0.0,0.01,-0.0,0.0
22.532,0.0,0.0,0.0,0.0,0.0,0.0
22.574,0.0,0.0,0.0,0.0,0.0,0.0
22.608,0.0,0.0,0.0,0.0,0.0,0.0
22.634,0.0,0.0,0.0,0.0,0.01,0.0
22.673000000000002,0.0,0.0,0.0,0.0,0.01,0.0
22.714,0.0,0.0,0.0,0.0,0.01,0.0
22.757,0.0,0.0,0.0,-0.0,0.01,0.0
22.8,0.0,0.0,0.0,-0.0,0.01,0.0
22.836,0.0,0.0,0.0,-0.0,0.02,-0.0
22.883,0.0,0.0,0.0,-0.0,0.02,-0.0
22.924,0.0,0.0,0.0,-0.0,0.02,-0.0
22.968,0.0,0.0,0.0,-0.0,0.02,-0.0
23.008,0.0,0.0,0.0,-0.0,0.02,-0.0
23.04,0.0,0.0,0.0,-0.0,0.03,-0.0
23.077,0.0,0.0,0.0,-0.01,0.03,-0.0
23.119,0.0,0.0,0.0,-0.01,0.03,-0.0
23.161,0.0,0.0,0.0,-0.01,0.03,-0.0
23.18,0.0,0.0,0.0,-0.01,0.03,-0.0
23.217,0.0,0.0,0.0,-0.01,0.03,-0.0
23.257,0.0,0.0,0.0,-0.01,0.03,-0.0
23.298,0.0,0.0,0.0,-0.01,0.03,-0.0
23.346,0.0,0.0,0.0,-0.01,0.03,-0.0
23.389,0.0,0.0,0.0,-0.01,0.03,-0.0
23.418,0.0,0.0,0.0,-0.01,0.03,-0.0
23.456,0.0,0.0,0.0,-0.01,0.03,-0.0
23.497,0.0,0.0,0.0,-0.01,0.03,-0.0
23.534,0.0,0.0,0.0,-0.01,0.03,-0.0
23.571,0.0,0.0,0.0,-0.01,0.03,-0.0
23.606,0.0,0.0,0.0,-0.01,0.03,-0.0
23.638,0.0,0.0,0.0,-0.0,0.03,-0.0
23.679,0.0,0.0,0.0,-0.0,0.03,-0.0
23.718,0.0,0.0,0.0,-0.0,0.03,-0.0
23.758,0.0,0.0,0.0,-0.0,0.03,-0.0
23.804,0.0,0.0,0.0,-0.0,0.03,0.0
23.847,0.0,0.0,0.0,-0.0,0.03,0.0
23.896,0.0,0.0,0.0,-0.0,0.02,0.0
23.934,0.0,0.0,0.0,-0.0,0.02,0.0
23.968,0.0,0.0,0.0,-0.0,0.02,0.0
24.014,0.0,0.0,0.0,-0.0,0.02,0.0
24.05,0.0,0.0,0.0,-0.0,0.02,0.0
24.093,0.0,0.0,0.0,0.0,0.02,0.0
24.137,0.0,0.0,0.0,0.0,0.02,0.0
24.175,0.0,0.0,0.0,0.0,0.01,0.0
24.223,0.0,0.0,0.0,0.0,0.01,0.0
24.262,0.0,0.0,0.0,0.0,0.01,0.0
24.3,0.0,0.0,0.0,0.0,0.0,0.0
24.339,0.0,0.0,0.0,0.0,0.0,0.0
24.375,0.0,0.0,0.0,-0.0,-0.0,0.0
24.413,0.0,0.0,0.0,-0.0,-0.0,0.0
24.446,0.0,0.0,0.0,-0.0,-0.01,0.0
24.485,0.0,0.0,0.0,-0.0,-0.01,0.0
24.523,0.0,0.0,0.0,-0.0,-0.01,0.0
24.561,0.0,0.0,0.0,-0.0,-0.01,0.0
24.597,0.0,0.0,0.0,-0.0,-0.02,0.0
24.637,0.0,0.0,0.0,-0.0,-0.02,0.0
24.67,0.0,0.0,0.0,-0.0,-0.02,0.0
24.709,0.0,0.0,0.0,-0.0,-0.02,0.0
24.736,0.0,0.0,0.0,-0.0,-0.02,0.0
24.769,0.0,0.0,0.0,-0.0,-0.02,0.0
24.809,0.0,0.0,0.0,-0.0,-0.03,0.0
24.84,0.0,0.0,0.0,-0.01,-0.03,0.0
24.874,0.0,0.0,0.0,-0.01,-0.03,0.0
24.918,0.0,0.0,0.0,-0.01,-0.03,0.0
24.96,0.0,0.0,0.0,-0.01,-0.03,0.0
24.995,0.0,0.0,0.0,-0.01,-0.03,0.0
25.039,0.0,0.0,0.0,-0.01,-0.03,0.0
25.081,0.0,0.0,0.0,-0.01,-0.03,0.0
25.12,0.0,0.0,0.0,-0.01,-0.03,0.0
25.162,0.0,0.0,0.0,-0.01,-0.03,0.0
25.201,0.0,0.0,0.0,-0.01,-0.03,0.0
25.236,0.0,0.0,0.0,-0.01,-0.03,0.0
25.272,0.0,0.0,0.0,-0.01,-0.03,0.0
25.308,0.0,0.0,0.0,-0.01,-0.03,0.0
25.344,0.0,0.0,0.0,-0.01,-0.03,0.0
25.388,0.0,0.0,0.0,-0.01,-0.03,0.0
25.427,0.0,0.0,0.0,-0.01,-0.03,0.0
25.467,0.0,0.0,0.0,-0.01,-0.03,0.0
25.5,0.0,0.0,0.0,-0.01,-0.03,0.0
25.54,0.0,0.0,0.0,-0.01,-0.02,0.0
25.576,0.0,0.0,0.0,-0.01,-0.02,0.0
25.615,0.0,0.0,0.0,-0.01,-0.02,0.0
25.647,0.0,0.0,0.0,-0.01,-0.02,0.0
25.675,0.0,0.0,0.0,-0.01,-0.02,0.0
25.701999999999998,0.0,0.0,0.0,-0.01,-0.02,0.0
25.726,0.0,0.0,0.0,-0.01,-0.02,0.0
25.749,0.0,0.0,0.0,-0.01,-0.01,0.0
25.781,0.0,0.0,0.0,-0.01,-0.01,0.0
25.815,0.0,0.0,0.0,-0.01,-0.01,0.0
25.846,0.0,0.0,0.0,-0.01,-0.01,0.0
25.883,0.0,0.0,0.0,-0.01,-0.01,0.0
25.92,0.0,0.0,0.0,-0.01,-0.01,0.0
25.961,0.0,0.0,0.0,-0.01,-0.01,0.0
25.99,0.0,0.0,0.0,-0.01,-0.0,0.0
26.025,0.0,0.0,0.0,-0.01,-0.0,0.0
26.053,0.0,0.0,0.0,-0.01,-0.0,0.0
26.072,0.0,0.0,0.0,-0.01,-0.0,0.0
26.09,0.0,0.0,0.0,-0.01,0.0,0.0
26.113,0.0,0.0,0.0,-0.01,0.0,0.0
26.142,0.0,0.0,0.0,-0.01,0.0,0.0
26.171,0.0,0.0,0.0,-0.01,0.0,0.0
26.215,0.0,0.0,0.0,-0.01,0.01,0.0
26.256,0.0,0.0,0.0,-0.01,0.01,0.0
26.298,0.0,0.0,0.0,-0.01,0.01,0.0
26.328,0.0,0.0,0.0,-0.01,0.01,0.0
26.368,0.0,0.0,0.0,-0.01,0.01,0.0
26.406,0.0,0.0,0.0,-0.01,0.01,0.0
26.43,0.0,0.0,0.0,-0.01,0.01,0.0
26.459,0.0,0.0,0.0,-0.01,0.01,0.0
26.489,0.0,0.0,0.0,-0.01,0.01,0.0
26.521,0.0,0.0,0.0,-0.0,0.01,0.0
26.556,0.0,0.0,0.0,-0.0,0.01,0.0
26.605,0.0,0.0,0.0,-0.0,0.01,0.0
26.646,0.0,0.0,0.0,-0.0,0.01,0.0
26.683,0.0,0.0,0.0,-0.0,0.01,0.0
26.719,0.0,0.0,0.0,-0.0,0.01,0.0
26.759,0.0,0.0,0.0,-0.0,0.01,0.0
26.801,0.0,0.0,0.0,-0.0,0.01,0.0
26.83,0.0,0.0,0.0,-0.0,0.01,0.0
26.87,0.0,0.0,0.0,-0.0,0.01,0.0
26.897,0.0,0.0,0.0,-0.0,0.01,0.0
26.932,0.0,0.0,0.0,-0.0,0.01,0.0
26.975,0.0,0.0,0.0,-0.0,0.01,0.0
27.021,0.0,0.0,0.0,-0.0,0.01,0.0
27.057,0.0,0.0,0.0,-0.0,0.01,0.0
27.102,0.0,0.0,0.0,-0.0,0.01,0.0
27.146,0.0,0.0,0.0,-0.0,0.0,0.0
27.18,0.0,0.0,0.0,-0.0,0.0,0.0
27.218,0.0,0.0,0.0,-0.0,0.0,0.0
27.253,0.0,0.0,0.0,-0.0,-0.0,-0.0
27.28,0.0,0.0,0.0,-0.0,-0.0,-0.0
27.315,0.0,0.0,0.0,-0.0,-0.0,-0.0
27.349,0.0,0.0,0.0,-0.0,-0.0,-0.0
27.382,0.0,0.0,0.0,-0.0,-0.0,-0.0
27.413,0.0,0.0,0.0,-0.0,-0.01,-0.0
27.446,0.0,0.0,0.0,-0.0,-0.01,-0.0
27.472,0.0,0.0,0.0,-0.0,-0.01,-0.0
27.509,0.0,0.0,0.0,-0.0,-0.01,-0.0
27.543,0.0,0.0,0.0,-0.0,-0.01,-0.0
27.578,0.0,0.0,0.0,-0.0,-0.01,-0.0
27.608,0.0,0.0,0.0,-0.0,-0.01,-0.0
27.639,0.0,0.0,0.0,-0.0,-0.01,-0.0
27.672,0.0,0.0,0.0,-0.0,-0.01,-0.0
27.704,0.0,0.0,0.0,-0.0,-0.01,-0.0
27.734,0.0,0.0,0.0,-0.0,-0.01,-0.0
27.775,0.0,0.0,0.0,-0.0,-0.02,-0.0
27.808,0.0,0.0,0.0,-0.0,-0.02,-0.0
27.834,0.0,0.0,0.0,-0.0,-0.02,-0.0
27.864,0.0,0.0,0.0,-0.0,-0.02,-0.0
27.895,0.0,0.0,0.0,-0.0,-0.02,-0.0
27.933,0.0,0.0,0.0,-0.0,-0.02,-0.0
27.968,0.0,0.0,0.0,-0.0,-0.02,-0.0
27.999,0.0,0.0,0.0,-0.0,-0.02,-0.0
28.036,0.0,0.0,0.0,-0.0,-0.02,-0.0
28.07,0.0,0.0,0.0,-0.0,-0.02,-0.0
28.113,0.0,0.0,0.0,-0.0,-0.02,-0.0
28.137,0.0,0.0,0.0,-0.0,-0.02,-0.0
28.175,0.0,0.0,0.0,-0.0,-0.02,-0.0
28.211,0.0,0.0,0.0,-0.0,-0.01,-0.0
28.252,0.0,0.0,0.0,-0.0,-0.01,-0.0
28.287,0.0,0.0,0.0,-0.0,-0.01,-0.0
28.325,0.0,0.0,0.0,-0.0,-0.01,-0.0
28.366,0.0,0.0,0.0,0.0,-0.01,-0.0
28.401,0.0,0.0,0.0,0.0,-0.01,-0.0
28.439,0.0,0.0,0.0,0.0,-0.01,-0.0
28.476,0.0,0.0,0.0,0.0,-0.0,-0.0
28.508,0.0,0.0,0.0,0.0,-0.0,-0.0
28.538,0.0,0.0,0.0,0.0,-0.0,-0.0
28.574,0.0,0.0,0.0,0.0,0.0,-0.0
28.611,0.0,0.0,0.0,0.0,0.0,-0.0
28.649,0.0,0.0,0.0,0.0,0.0,-0.0
28.684,0.0,0.0,0.0,0.0,0.01,-0.0
28.721,0.0,0.0,0.0,0.01,0.01,-0.0
28.771,0.0,0.0,0.0,0.01,0.01,-0.0
28.818,0.0,0.0,0.0,0.01,0.01,-0.0
28.853,0.0,0.0,0.0,0.01,0.02,-0.0
28.899,0.0,0.0,0.0,0.01,0.02,-0.0
28.945,0.0,0.0,0.0,0.01,0.02,-0.0
28.984,0.0,0.0,0.0,0.01,0.02,0.0
29.025,0.0,0.0,0.0,0.01,0.02,0.0
29.066,0.0,0.0,0.0,0.01,0.03,0.0
29.112,0.0,0.0,0.0,0.01,0.03,0.0
29.152,0.0,0.0,0.0,0.01,0.03,0.0
29.194,0.0,0.0,0.0,0.01,0.03,0.0
29.237,0.0,0.0,0.0,0.01,0.03,0.0
29.283,0.0,0.0,0.0,0.01,0.03,0.0
29.324,0.0,0.0,0.0,0.01,0.03,0.0
29.371,0.0,0.0,0.0,0.01,0.03,0.0
29.414,0.0,0.0,0.0,0.01,0.03,0.0
29.455,0.0,0.0,0.0,0.01,0.03,0.0
29.5,0.0,0.0,0.0,0.01,0.03,0.0
29.546,0.0,0.0,0.0,0.01,0.03,0.0
29.581,0.0,0.0,0.0,0.01,0.03,0.0
29.621,0.0,0.0,0.0,0.01,0.03,0.0
29.655,0.0,0.0,0.0,0.01,0.03,0.0
29.695,0.0,0.0,0.0,0.01,0.03,0.0
29.733,0.0,0.0,0.0,0.01,0.03,0.0
29.78,0.0,0.0,0.0,0.01,0.03,-0.0
29.822,0.0,0.0,0.0,0.01,0.03,-0.0
29.863,0.0,0.0,0.0,0.01,0.03,-0.0
29.897,0.0,0.0,0.0,0.01,0.02,-0.0
29.939,0.0,0.0,0.0,0.01,0.02,-0.0
29.973,0.0,0.0,0.0,0.01,0.02,-0.0
30.005,0.0,0.0,0.0,0.01,0.02,-0.0
30.054,0.0,0.0,0.0,0.01,0.02,-0.0
30.095,0.0,0.0,0.0,0.01,0.02,-0.0
30.146,0.0,0.0,0.0,0.01,0.01,-0.0
30.194,0.0,0.0,0.0,0.01,0.01,-0.0
30.242,0.0,0.0,0.0,0.0,0.01,-0.0
30.286,0.0,0.0,0.0,0.0,0.01,-0.0
30.337,0.0,0.0,0.0,-0.0,0.0,-0.0
30.372,0.0,0.0,0.0,-0.0,0.0,-0.0
30.407,0.0,0.0,0.0,-0.0,-0.0,-0.0
30.461,0.0,0.0,0.0,-0.01,-0.0,-0.0
30.509,0.0,0.0,0.0,-0.01,-0.01,-0.0
30.546,0.0,0.0,0.0,-0.01,-0.01,-0.0
30.592,0.0,0.0,0.0,-0.01,-0.01,-0.0
30.629,0.0,0.0,0.0,-0.01,-0.01,-0.0
30.666,0.0,0.0,0.0,-0.01,-0.02,-0.0
30.705,0.0,0.0,0.0,-0.02,-0.02,-0.0
30.748,0.0,0.0,0.0,-0.02,-0.02,0.0
30.787,0.0,0.0,0.0,-0.02,-0.02,0.0
30.811,0.0,0.0,0.0,-0.02,-0.02,0.0
30.832,0.0,0.0,0.0,-0.02,-0.02,0.0
30.886,0.0,0.0,0.0,-0.02,-0.02,0.0
30.928,0.0,0.0,0.0,-0.02,-0.02,0.0
30.968,0.0,0.0,0.0,-0.02,-0.02,0.0
30.998,0.0,0.0,0.0,-0.02,-0.02,0.0
31.035,0.0,0.0,0.0,-0.02,-0.02,0.0
31.08,0.0,0.0,0.0,-0.02,-0.02,0.0
31.125,0.0,0.0,0.0,-0.02,-0.02,0.0
31.165,0.0,0.0,0.0,-0.02,-0.02,0.0
31.2,0.0,0.0,0.0,-0.02,-0.02,0.0
31.242,0.0,0.0,0.0,-0.02,-0.02,0.0
31.286,0.0,0.0,0.0,-0.02,-0.02,0.0
31.326,0.0,0.0,0.0,-0.02,-0.02,0.0
31.363,0.0,0.0,0.0,-0.02,-0.02,0.0
31.396,0.0,0.0,0.0,-0.02,-0.02,0.0
31.437,0.0,0.0,0.0,-0.02,-0.02,0.0
31.473,0.0,0.0,0.0,-0.02,-0.02,-0.0
31.499,0.0,0.0,0.0,-0.02,-0.02,-0.0
31.54,0.0,0.0,0.0,-0.02,-0.02,-0.0
31.58,0.0,0.0,0.0,-0.02,-0.01,-0.0
31.619,0.0,0.0,0.0,-0.02,-0.01,-0.0
31.661,0.0,0.0,0.0,-0.02,-0.01,-0.0
31.709,0.0,0.0,0.0,-0.02,-0.01,-0.0
31.755,0.0,0.0,0.0,-0.01,-0.01,-0.0
31.803,0.0,0.0,0.0,-0.01,-0.01,-0.0
31.83,0.0,0.0,0.0,-0.01,-0.0,-0.0
31.871,0.0,0.0,0.0,-0.01,-0.0,-0.0
31.908,0.0,0.0,0.0,-0.01,-0.0,-0.0
31.954,0.0,0.0,0.0,-0.01,0.0,-0.0
31.999,0.0,0.0,0.0,-0.01,0.0,-0.0
32.036,0.0,0.0,0.0,-0.0,0.0,-0.0
32.08,0.0,0.0,0.0,-0.0,0.0,-0.0
32.121,0.0,0.0,0.0,-0.0,0.01,-0.0
32.171,0.0,0.0,0.0,-0.0,0.01,-0.0
32.219,0.0,0.0,0.0,0.0,0.01,-0.0
32.267,0.0,0.0,0.0,0.0,0.01,-0.0
32.31,0.0,0.0,0.0,0.0,0.01,-0.0
32.351,0.0,0.0,0.0,0.0,0.01,-0.0
32.372,0.0,0.0,0.0,0.0,0.01,-0.0
32.423,0.0,0.0,0.0,0.0,0.01,-0.0
32.473,0.0,0.0,0.0,0.0,0.01,-0.0
32.521,0.0,0.0,0.0,0.01,0.01,-0.0
32.572,0.0,0.0,0.0,0.01,0.01,-0.0
32.617,0.0,0.0,0.0,0.01,0.01,-0.0
32.663,0.0,0.0,0.0,0.01,0.01,-0.0
32.697,0.0,0.0,0.0,0.01,0.01,-0.0
32.743,0.0,0.0,0.0,0.01,0.01,-0.0
32.779,0.0,0.0,0.0,0.0,0.01,-0.0
32.814,0.0,0.0,0.0,0.0,0.01,-0.0
32.852,0.0,0.0,0.0,0.0,0.01,-0.0
32.882,0.0,0.0,0.0,0.0,0.01,-0.0
32.887,0.0,0.0,0.0,0.0,0.01,-0.0
32.932,0.0,0.0,0.0,0.0,0.01,-0.0
32.95,0.0,0.0,0.0,0.0,0.01,-0.0
32.983,0.0,0.0,0.0,0.0,0.0,-0.0
33.007,0.0,0.0,0.0,0.0,0.0,-0.0
33.032,0.0,0.0,0.0,0.0,0.0,-0.0
33.053,0.0,0.0,0.0,0.0,0.0,-0.0
33.078,0.0,0.0,0.0,0.0,0.0,-0.0
33.102,0.0,0.0,0.0,0.0,0.0,-0.0
33.129,0.0,0.0,0.0,0.0,0.0,-0.0
33.158,0.0,0.0,0.0,-0.0,0.0,-0.0
33.193,0.0,0.0,0.0,-0.0,-0.0,-0.0
33.235,0.0,0.0,0.0,-0.0,-0.0,-0.0
33.27,0.0,0.0,0.0,-0.0,-0.0,-0.0
33.308,0.0,0.0,0.0,-0.0,-0.0,-0.0
33.346,0.0,0.0,0.0,-0.0,-0.0,-0.0
33.389,0.0,0.0,0.0,-0.0,-0.0,-0.0
33.431,0.0,0.0,0.0,-0.01,-0.01,-0.0
33.464,0.0,0.0,0.0,-0.01,-0.01,-0.0
33.497,0.0,0.0,0.0,-0.01,-0.01,-0.0
33.536,0.0,0.0,0.0,-0.01,-0.01,-0.0
33.583,0.0,0.0,0.0,-0.01,-0.01,-0.0
33.621,0.0,0.0,0.0,-0.01,-0.01,-0.0
33.655,0.0,0.0,0.0,-0.01,-0.01,-0.0
33.69,0.0,0.0,0.0,-0.01,-0.01,-0.0
33.73,0.0,0.0,0.0,-0.01,-0.01,-0.0
33.766,0.0,0.0,0.0,-0.01,-0.01,-0.0
33.82,0.0,0.0,0.0,-0.01,-0.01,-0.0
33.854,0.0,0.0,0.0,-0.01,-0.01,-0.0
33.904,0.0,0.0,0.0,-0.01,-0.01,-0.0
33.94,0.0,0.0,0.0,-0.01,-0.01,-0.0
33.992,0.0,0.0,0.0,-0.01,-0.01,-0.0
34.036,0.0,0.0,0.0,-0.01,-0.01,-0.0
34.087,0.0,0.0,0.0,-0.01,-0.01,-0.0
34.126,0.0,0.0,0.0,-0.01,-0.01,-0.0
34.163,0.0,0.0,0.0,-0.01,-0.01,-0.0
34.187,0.0,0.0,0.0,-0.01,-0.01,-0.0
34.235,0.0,0.0,0.0,-0.01,-0.01,-0.0
34.277,0.0,0.0,0.0,-0.01,-0.01,-0.0
34.318,0.0,0.0,0.0,-0.0,-0.01,-0.0
34.356,0.0,0.0,0.0,-0.0,-0.01,-0.0
34.394,0.0,0.0,0.0,-0.0,-0.01,-0.0
34.424,0.0,0.0,0.0,0.0,-0.0,-0.0
34.465,0.0,0.0,0.0,0.0,-0.0,-0.0
34.513,0.0,0.0,0.0,0.01,-0.0,-0.0
34.548,0.0,0.0,0.0,0.01,0.0,-0.0
34.588,0.0,0.0,0.0,0.01,0.0,-0.0
34.632,0.0,0.0,0.0,0.01,0.0,-0.0
34.673,0.0,0.0,0.0,0.01,0.01,-0.0
34.706,0.0,0.0,0.0,0.01,0.01,-0.0
34.733,0.0,0.0,0.0,0.02,0.01,-0.0
34.772,0.0,0.0,0.0,0.02,0.01,-0.0
34.808,0.0,0.0,0.0,0.02,0.01,-0.0
34.838,0.0,0.0,0.0,0.02,0.01,-0.0
34.876,0.0,0.0,0.0,0.02,0.01,-0.0
34.911,0.0,0.0,0.0,0.02,0.01,0.0
34.94,0.0,0.0,0.0,0.02,0.01,0.0
34.978,0.0,0.0,0.0,0.02,0.02,0.0
35.022,0.0,0.0,0.0,0.03,0.02,0.0
35.061,0.0,0.0,0.0,0.03,0.02,0.0
35.092,0.0,0.0,0.0,0.03,0.02,0.0
35.133,0.0,0.0,0.0,0.03,0.02,0.0
35.179,0.0,0.0,0.0,0.03,0.02,0.0
35.204,0.0,0.0,0.0,0.03,0.02,0.0
35.247,0.0,0.0,0.0,0.03,0.02,0.0
35.28,0.0,0.0,0.0,0.03,0.02,0.0
35.325,0.0,0.0,0.0,0.03,0.02,0.0
35.367,0.0,0.0,0.0,0.03,0.02,0.0
35.399,0.0,0.0,0.0,0.03,0.02,0.0
35.432,0.0,0.0,0.0,0.03,0.02,0.0
35.473,0.0,0.0,0.0,0.03,0.02,0.0
35.515,0.0,0.0,0.0,0.03,0.02,0.0
35.554,0.0,0.0,0.0,0.03,0.02,-0.0
35.583,0.0,0.0,0.0,0.03,0.02,-0.0
35.617,0.0,0.0,0.0,0.03,0.02,-0.0
35.653,0.0,0.0,0.0,0.02,0.02,-0.0
35.679,0.0,0.0,0.0,0.02,0.02,-0.0
35.717,0.0,0.0,0.0,0.02,0.02,-0.0
35.758,0.0,0.0,0.0,0.02,0.02,-0.0
35.791,0.0,0.0,0.0,0.02,0.01,-0.0
35.83,0.0,0.0,0.0,0.02,0.01,-0.0
35.866,0.0,0.0,0.0,0.02,0.01,-0.0
35.906,0.0,0.0,0.0,0.02,0.01,-0.0
35.945,0.0,0.0,0.0,0.02,0.01,-0.0
35.984,0.0,0.0,0.0,0.01,0.01,-0.0
36.027,0.0,0.0,0.0,0.01,0.01,-0.0
36.065,0.0,0.0,0.0,0.01,0.01,-0.0
36.105,0.0,0.0,0.0,0.01,0.01,-0.0
36.147,0.0,0.0,0.0,0.01,0.01,-0.0
